Date and Time, Tick, Current Task, Ax, Ay, Az, Gx, Gy, Gz, Mx, My, Mz
5/19/2015 2:55:40 PM, 635676441401775569, Tremor Detection, -313, 14, 511
5/19/2015 2:55:40 PM, 635676441402035569, Tremor Detection, -317, 13, 511
5/19/2015 2:55:40 PM, 635676441402195569, Tremor Detection, -189, -6, 511
5/19/2015 2:55:40 PM, 635676441402455569, Tremor Detection, -30, 11, 351
5/19/2015 2:55:40 PM, 635676441402615569, Tremor Detection, 43, 125, 61
5/19/2015 2:55:40 PM, 635676441402875569, Tremor Detection, 101, 329, -228
5/19/2015 2:55:40 PM, 635676441403035569, Tremor Detection, 129, 511, -512
5/19/2015 2:55:40 PM, 635676441403195569, Tremor Detection, 64, 511, -512
5/19/2015 2:55:40 PM, 635676441403495569, Tremor Detection, -52, 511, -512
5/19/2015 2:55:40 PM, 635676441403655569, Tremor Detection, -31, 511, -512
5/19/2015 2:55:40 PM, 635676441403915569, Tremor Detection, 24, 334, -192
5/19/2015 2:55:40 PM, 635676441404075569, Tremor Detection, 37, 116, 150
5/19/2015 2:55:40 PM, 635676441404235569, Tremor Detection, -81, 8, 339
5/19/2015 2:55:40 PM, 635676441404535569, Tremor Detection, -277, 73, 511
5/19/2015 2:55:40 PM, 635676441404695569, Tremor Detection, -364, 139, 511
5/19/2015 2:55:40 PM, 635676441404955569, Tremor Detection, -253, 70, 511
5/19/2015 2:55:40 PM, 635676441405115569, Tremor Detection, -78, 4, 398
5/19/2015 2:55:40 PM, 635676441405375569, Tremor Detection, 25, 19, 100
5/19/2015 2:55:40 PM, 635676441405535569, Tremor Detection, 70, 147, -118
5/19/2015 2:55:40 PM, 635676441405795569, Tremor Detection, 99, 393, -431
5/19/2015 2:55:40 PM, 635676441405955569, Tremor Detection, 41, 511, -512
5/19/2015 2:55:40 PM, 635676441406215569, Tremor Detection, -77, 511, -512
5/19/2015 2:55:40 PM, 635676441406375569, Tremor Detection, -120, 511, -512
5/19/2015 2:55:40 PM, 635676441406635569, Tremor Detection, -8, 437, -374
5/19/2015 2:55:40 PM, 635676441406795569, Tremor Detection, -8, 198, 178
5/19/2015 2:55:40 PM, 635676441406955569, Tremor Detection, -94, 119, 388
5/19/2015 2:55:40 PM, 635676441407255569, Tremor Detection, -271, 52, 511
5/19/2015 2:55:40 PM, 635676441407415569, Tremor Detection, -317, 60, 511
5/19/2015 2:55:40 PM, 635676441407675569, Tremor Detection, -205, 18, 511
5/19/2015 2:55:40 PM, 635676441407835569, Tremor Detection, -33, -34, 384
5/19/2015 2:55:40 PM, 635676441407995569, Tremor Detection, 31, 56, 93
5/19/2015 2:55:40 PM, 635676441408295569, Tremor Detection, 64, 229, -188
5/19/2015 2:55:40 PM, 635676441408455569, Tremor Detection, 60, 470, -493
5/19/2015 2:55:40 PM, 635676441408705569, Tremor Detection, -10, 511, -512
5/19/2015 2:55:40 PM, 635676441408865569, Tremor Detection, -88, 511, -512
5/19/2015 2:55:40 PM, 635676441409125569, Tremor Detection, -63, 511, -512
5/19/2015 2:55:40 PM, 635676441409285569, Tremor Detection, -21, 382, -188
5/19/2015 2:55:40 PM, 635676441409545569, Tremor Detection, -36, 223, 90
5/19/2015 2:55:40 PM, 635676441409705569, Tremor Detection, -110, 99, 277
5/19/2015 2:55:40 PM, 635676441409865569, Tremor Detection, -234, 50, 511
5/19/2015 2:55:41 PM, 635676441410165569, Tremor Detection, -298, 79, 511
5/19/2015 2:55:41 PM, 635676441410325569, Tremor Detection, -186, 25, 511
5/19/2015 2:55:41 PM, 635676441410585569, Tremor Detection, -67, -24, 360
5/19/2015 2:55:41 PM, 635676441410745569, Tremor Detection, -3, 66, 94
5/19/2015 2:55:41 PM, 635676441411005569, Tremor Detection, 15, 228, -156
5/19/2015 2:55:41 PM, 635676441411165569, Tremor Detection, 23, 407, -472
5/19/2015 2:55:41 PM, 635676441411425569, Tremor Detection, -30, 511, -512
5/19/2015 2:55:41 PM, 635676441411585569, Tremor Detection, -99, 511, -512
5/19/2015 2:55:41 PM, 635676441411845569, Tremor Detection, -108, 511, -512
5/19/2015 2:55:41 PM, 635676441412005569, Tremor Detection, -32, 368, -344
5/19/2015 2:55:41 PM, 635676441412265569, Tremor Detection, -22, 209, 19
5/19/2015 2:55:41 PM, 635676441412425569, Tremor Detection, -74, 142, 196
5/19/2015 2:55:41 PM, 635676441412685569, Tremor Detection, -165, 84, 281
5/19/2015 2:55:41 PM, 635676441412845569, Tremor Detection, -202, 26, 414
5/19/2015 2:55:41 PM, 635676441413105569, Tremor Detection, -185, -58, 511
5/19/2015 2:55:41 PM, 635676441413265569, Tremor Detection, -145, -61, 511
5/19/2015 2:55:41 PM, 635676441413425569, Tremor Detection, -106, -25, 377
5/19/2015 2:55:41 PM, 635676441413715569, Tremor Detection, -63, 64, 221
5/19/2015 2:55:41 PM, 635676441413875569, Tremor Detection, -40, 180, 49
5/19/2015 2:55:41 PM, 635676441414135569, Tremor Detection, -3, 380, -186
5/19/2015 2:55:41 PM, 635676441414295569, Tremor Detection, -11, 511, -512
5/19/2015 2:55:41 PM, 635676441414555569, Tremor Detection, -96, 511, -512
5/19/2015 2:55:41 PM, 635676441414715569, Tremor Detection, -131, 511, -512
5/19/2015 2:55:41 PM, 635676441414975569, Tremor Detection, -48, 511, -481
5/19/2015 2:55:41 PM, 635676441415135569, Tremor Detection, 30, 278, -171
5/19/2015 2:55:41 PM, 635676441415395569, Tremor Detection, -25, 91, 112
5/19/2015 2:55:41 PM, 635676441415555569, Tremor Detection, -164, 63, 451
5/19/2015 2:55:41 PM, 635676441415815569, Tremor Detection, -275, 106, 511
5/19/2015 2:55:41 PM, 635676441415975569, Tremor Detection, -292, 101, 511
5/19/2015 2:55:41 PM, 635676441416235569, Tremor Detection, -186, 56, 511
5/19/2015 2:55:41 PM, 635676441416395569, Tremor Detection, -42, 58, 320
5/19/2015 2:55:41 PM, 635676441416555569, Tremor Detection, 30, 173, 92
5/19/2015 2:55:41 PM, 635676441416855569, Tremor Detection, 78, 318, -250
5/19/2015 2:55:41 PM, 635676441417015569, Tremor Detection, 111, 493, -512
5/19/2015 2:55:41 PM, 635676441417275569, Tremor Detection, 52, 511, -512
5/19/2015 2:55:41 PM, 635676441417435569, Tremor Detection, -61, 511, -512
5/19/2015 2:55:41 PM, 635676441417695569, Tremor Detection, -54, 511, -512
5/19/2015 2:55:41 PM, 635676441417855569, Tremor Detection, 28, 309, -260
5/19/2015 2:55:41 PM, 635676441418115569, Tremor Detection, 3, 155, 188
5/19/2015 2:55:41 PM, 635676441418275569, Tremor Detection, -152, 109, 442
5/19/2015 2:55:41 PM, 635676441418435569, Tremor Detection, -321, 131, 511
5/19/2015 2:55:41 PM, 635676441418735569, Tremor Detection, -281, 102, 511
5/19/2015 2:55:41 PM, 635676441418895569, Tremor Detection, -157, 48, 511
5/19/2015 2:55:41 PM, 635676441419155569, Tremor Detection, -45, 48, 249
5/19/2015 2:55:41 PM, 635676441419305569, Tremor Detection, 4, 183, -49
5/19/2015 2:55:41 PM, 635676441419575569, Tremor Detection, 81, 331, -425
5/19/2015 2:55:41 PM, 635676441419735569, Tremor Detection, 67, 511, -512
5/19/2015 2:55:41 PM, 635676441419895569, Tremor Detection, -27, 511, -512
5/19/2015 2:55:42 PM, 635676441420195569, Tremor Detection, -46, 511, -512
5/19/2015 2:55:42 PM, 635676441420355569, Tremor Detection, 41, 359, -357
5/19/2015 2:55:42 PM, 635676441420615569, Tremor Detection, 22, 157, -34
5/19/2015 2:55:42 PM, 635676441420775569, Tremor Detection, -63, 72, 131
5/19/2015 2:55:42 PM, 635676441421035569, Tremor Detection, -217, 113, 420
5/19/2015 2:55:42 PM, 635676441421185569, Tremor Detection, -350, 233, 511
5/19/2015 2:55:42 PM, 635676441421455569, Tremor Detection, -287, 179, 511
5/19/2015 2:55:42 PM, 635676441421615569, Tremor Detection, -138, 64, 492
5/19/2015 2:55:42 PM, 635676441421875569, Tremor Detection, -24, 52, 181
5/19/2015 2:55:42 PM, 635676441422025569, Tremor Detection, 56, 171, -90
5/19/2015 2:55:42 PM, 635676441422295569, Tremor Detection, 94, 348, -491
5/19/2015 2:55:42 PM, 635676441422445569, Tremor Detection, 46, 511, -512
5/19/2015 2:55:42 PM, 635676441422615569, Tremor Detection, -63, 511, -512
5/19/2015 2:55:42 PM, 635676441422915569, Tremor Detection, -86, 511, -512
5/19/2015 2:55:42 PM, 635676441423075569, Tremor Detection, -6, 319, -377
5/19/2015 2:55:42 PM, 635676441423335569, Tremor Detection, 4, 99, 17
5/19/2015 2:55:42 PM, 635676441423485569, Tremor Detection, -53, 39, 220
5/19/2015 2:55:42 PM, 635676441423755569, Tremor Detection, -221, 65, 412
5/19/2015 2:55:42 PM, 635676441423905569, Tremor Detection, -327, 152, 511
5/19/2015 2:55:42 PM, 635676441424175569, Tremor Detection, -255, 144, 511
5/19/2015 2:55:42 PM, 635676441424325569, Tremor Detection, -124, 90, 461
5/19/2015 2:55:42 PM, 635676441424595569, Tremor Detection, -20, 82, 176
5/19/2015 2:55:42 PM, 635676441424745569, Tremor Detection, 17, 195, -57
5/19/2015 2:55:42 PM, 635676441425015569, Tremor Detection, 68, 377, -364
5/19/2015 2:55:42 PM, 635676441425175569, Tremor Detection, 43, 511, -512
5/19/2015 2:55:42 PM, 635676441425335569, Tremor Detection, -13, 511, -512
5/19/2015 2:55:42 PM, 635676441425635569, Tremor Detection, -76, 511, -512
5/19/2015 2:55:42 PM, 635676441425795569, Tremor Detection, -84, 511, -512
5/19/2015 2:55:42 PM, 635676441426055569, Tremor Detection, -33, 363, -295
5/19/2015 2:55:42 PM, 635676441426205569, Tremor Detection, -6, 243, -15
5/19/2015 2:55:42 PM, 635676441426475569, Tremor Detection, -57, 188, 247
5/19/2015 2:55:42 PM, 635676441426625569, Tremor Detection, -121, 88, 501
5/19/2015 2:55:42 PM, 635676441426895569, Tremor Detection, -186, 35, 511
5/19/2015 2:55:42 PM, 635676441427045569, Tremor Detection, -147, 4, 511
5/19/2015 2:55:42 PM, 635676441427215569, Tremor Detection, -80, 35, 511
5/19/2015 2:55:42 PM, 635676441427515569, Tremor Detection, 30, 66, 296
5/19/2015 2:55:42 PM, 635676441427665569, Tremor Detection, 64, 231, -82
5/19/2015 2:55:42 PM, 635676441427935569, Tremor Detection, 33, 461, -510
5/19/2015 2:55:42 PM, 635676441428085569, Tremor Detection, -63, 511, -512
5/19/2015 2:55:42 PM, 635676441428355569, Tremor Detection, -119, 511, -512
